ID,Comments,raw text,emojis
25,"okay, we hope you placed your easter eggs 🥚  on the table with such focus. 😄wishing you a very happy easter that is filled with plenty of love and happiness! 😇🐰🐣✨","okay, we hope you placed your easter eggs   on the table with such focus. wishing you a very happy easter that is filled with plenty of love and happiness! ✨","['🥚', '😇', '🐰', '🐣']"
26,not at this hour 😅,not at this hour ,['😅']
27,nice weather again means car shows and sunday cruise nights 🥰,nice weather again means car shows and sunday cruise nights ,['🥰']
28,ok this nick nurse hate is too much lmao mans saying he should be a mcd worker like pls 😭,ok this nick nurse hate is too much lmao mans saying he should be a mcd worker like pls ,['😭']
29,the other day i almost slipped and kalled you one of my other bitches .. or whateva trayle  gunna said 🤷🏽‍♀️,the other day i almost slipped and kalled you one of my other bitches .. or whateva trayle &amp; gunna said ‍♀️,[]
30,i really hope they become unproblematic forever😭 their music is too good and the members are funny asl to be horrible😭,i really hope they become unproblematic forever their music is too good and the members are funny asl to be horrible,"['😭', '😭']"
31,not this man really waited now all like he trying to be my man lol give me his first kid and last name 😂 sir,not this man really waited now all like he trying to be my man lol give me his first kid and last name  sir,['😂']
32,imagine if this is a mv for midnights with speak now easter eggs 😭😭😭,imagine if this is a mv for midnights with speak now easter eggs ,"['😭', '😭', '😭']"
33,i love peacocks so much… they’re an absolute obsession! 🦚,i love peacocks so much… they’re an absolute obsession! ,[]
34,it’s waist bead and anklets season come get you some 🤍order this set now get 2 free anklets,it’s waist bead and anklets season come get you some order this set now get 2 free anklets,['🤍']
35,"haitian music is lit i’m not gone hold you, y’all did that❤️🇭🇹✨🥹i be in the gym getting it","haitian music is lit i’m not gone hold you, y’all did that❤️✨i be in the gym getting it",['\U0001f979']
36,welcome back 😂♥️♥️,welcome back ♥️♥️,['😂']
37,i did a tutorial for how to shazam and rn it has 135 views😭,i did a tutorial for how to shazam and rn it has 135 views,['😭']
38,what mam  did with the #legendsball will remain one of the best moments in history.🤲🏾✨❤️,what mam  did with the #legendsball will remain one of the best moments in history.✨❤️,[]
39,getting ready to do a small easter egg 🥚 hunt 😍😍,getting ready to do a small easter egg  hunt ,"['🥚', '😍', '😍']"
40,y’all i think i’m delusional and i like it here 👀,y’all i think i’m delusional and i like it here ,['👀']
41,"wow! it's   !!! 🐐✨
check them out!! they've got some incredible art!!","wow! it's   !!! ✨
check them out!! they've got some incredible art!!",[]
42,"just minted a silver shield of braavos with my domain cyberian.stark 🛡️

go mint yours for free on  if you already have a stark domain or subdomain !

be quick, it might not last forever 👀","just minted a silver shield of braavos with my domain cyberian.stark ️

go mint yours for free on  if you already have a stark domain or subdomain !

be quick, it might not last forever ",['👀']
43,ikr. thank you fam. love you!❤️🤞🏽,ikr. thank you fam. love you!❤️,[]
44,"✨visit geri's💝 youtube channel and participate in her latest post, which can be found on her community tab✨

💥#40k #lovewarhammer #warhammer40k💥","✨visit geri's youtube channel and participate in her latest post, which can be found on her community tab✨

#40k #lovewarhammer #warhammer40k",[]
45,"🐳🐳🐳 nft whale mint

⛏minter: [🐳punks otc]
✨nft: w#2153
📊collection: wrapped cryptopunks 
🛢️gas: 0.0038 eth ($6.97)"," nft whale mint

⛏minter: [punks otc]
✨nft: w#2153
collection: wrapped cryptopunks 
️gas: 0.0038 eth ($6.97)",[]
46,happy easter 🐣✨💐💌,happy easter ✨,['🐣']
47,oh no absolutely!! i fall over enough without a mask affecting my vision 😭😭😂,oh no absolutely!! i fall over enough without a mask affecting my vision ,"['😭', '😭', '😂']"
48,"only a loser ass bitch gonna report shit on my page, back to a nigga i gave to you on a silver platter. ungrateful ass ugly dyke looking bitch. now go run and report that 🫡","only a loser ass bitch gonna report shit on my page, back to a nigga i gave to you on a silver platter. ungrateful ass ugly dyke looking bitch. now go run and report that ",['\U0001fae1']
49,"🤣🤣🤣 i knew someone would say something
yall fcks with me"," i knew someone would say something
yall fcks with me","['🤣', '🤣', '🤣']"
50,pleaseeee wtf.. my man said i aint love him cause i waited until i was in a good mood to converse 😭,pleaseeee wtf.. my man said i aint love him cause i waited until i was in a good mood to converse ,['😭']
51,is this a surprise wtf😂 yall fine,is this a surprise wtf yall fine,['😂']
52,"i just listed inscription #1020289 for 0.02499993 btc ($703.34) on 

check it out! 👇","i just listed inscription #1020289 for 0.02499993 btc ($703.34) on 

check it out! ",[]
53,"it's simple and stylish, and crop top supremacy 💗","it's simple and stylish, and crop top supremacy ",[]
54,"always wanted to do this! 💅✨

i had a great time with everyone!","always wanted to do this! ✨

i had a great time with everyone!",[]
55,"stop forcing unexpected programs on people. 
we are grown ups🚮","stop forcing unexpected programs on people. 
we are grown ups",[]
56,can wait for my edibles to get here 🤗,can wait for my edibles to get here ,[]
57,why did he look at me like that 😩😮‍💨,why did he look at me like that ‍,[]
58,"happy #2yearsoffearlesstaylorsversion!!!! 💛💛💛💛 fearless was the first taylor album i got on cd way back when, and i’m so glad she picked it as the first to reclaim, it's so iconic","happy #2yearsoffearlesstaylorsversion!!!!  fearless was the first taylor album i got on cd way back when, and i’m so glad she picked it as the first to reclaim, it's so iconic",[]
59,hire this guy please he’s one of my inspirations and so cool to work with!!! ✨💙✨💙✨,hire this guy please he’s one of my inspirations and so cool to work with!!! ✨✨✨,[]
60,it’s waist bead and anklets season come get you some 🤍order this set now get 2 free anklets,it’s waist bead and anklets season come get you some order this set now get 2 free anklets,['🤍']
61,this is the most stupid thing i’ve ever head😒😒,this is the most stupid thing i’ve ever head,[]
62,we were shitting ourselves in vc 😭,we were shitting ourselves in vc ,['😭']
63,"✨available on✨
 

rabbit - 1/1 
chinese zodiac series
current bid 0.15◎ 
 
duration 24 hours

you can join bid here 🔥","✨available on✨
 

rabbit - 1/1 
chinese zodiac series
current bid 0.15◎ 
 
duration 24 hours

you can join bid here ",['🔥']
64,"thank you💖💕💖✨🌷 lord bh is always dangerous even in the form of an egg, have you seen how many other eggs around him? maybe they thought he wasn't dangerous either😆🤣😆","thank you✨ lord bh is always dangerous even in the form of an egg, have you seen how many other eggs around him? maybe they thought he wasn't dangerous either",['🤣']
65,omg thank you 💕✨,omg thank you ✨,[]
66,"here it is~!! ✨✨✨✨✨

your 175+ submitted favorite games, one tier list!! 💗

yes, i have opinions on the internet, and you cannot stop me! 🔥🔥🔥 (but also take it with a grain of salt hehe)","here it is~!! ✨✨✨✨✨

your 175+ submitted favorite games, one tier list!! 

yes, i have opinions on the internet, and you cannot stop me!  (but also take it with a grain of salt hehe)","['🔥', '🔥', '🔥']"
67,new keycaps 🩵💜✨,new keycaps 🩵✨,[]
68,apparently in new south wales (the state this is happening in) there is no minimum working age 🤮🤮🤮,apparently in new south wales (the state this is happening in) there is no minimum working age ,[]
69,"camel #5658 just sold for 0.008ξ!

🤖 visit  for a ✨low-cost✨ sales bot for your collection.
#camelsnft #camelsfam","camel #5658 just sold for 0.008ξ!

 visit  for a ✨low-cost✨ sales bot for your collection.
#camelsnft #camelsfam",[]
70,"your zero two bunny girl is here to wish you a happy easter ❤️✨

i love zero two and make a bunny version of her makes me so happy hihi 🥰❤️
did u liked my bunny anime version?🌸
📸  

rt to be blessed 🥹","your zero two bunny girl is here to wish you a happy easter ❤️✨

i love zero two and make a bunny version of her makes me so happy hihi ❤️
did u liked my bunny anime version?
  

rt to be blessed ","['🥰', '\U0001f979']"
71,"camel #2152 just sold for 0.008ξ!

🤖 visit  for a ✨low-cost✨ sales bot for your collection.
#camelsnft #camelsfam","camel #2152 just sold for 0.008ξ!

 visit  for a ✨low-cost✨ sales bot for your collection.
#camelsnft #camelsfam",[]
72,"good evening to you steve, happy easter to yourself and lynn. yes i thought you might be in bad form after your defeat 😬 apart from that i hope you’re having a nice easter?","good evening to you steve, happy easter to yourself and lynn. yes i thought you might be in bad form after your defeat  apart from that i hope you’re having a nice easter?",[]
73,"camel #4493 just sold for 0.008ξ!

🤖 visit  for a ✨low-cost✨ sales bot for your collection.
#camelsnft #camelsfam","camel #4493 just sold for 0.008ξ!

 visit  for a ✨low-cost✨ sales bot for your collection.
#camelsnft #camelsfam",[]
74,"camel #3791 just sold for 0.008ξ!

🤖 visit  for a ✨low-cost✨ sales bot for your collection.
#camelsnft #camelsfam","camel #3791 just sold for 0.008ξ!

 visit  for a ✨low-cost✨ sales bot for your collection.
#camelsnft #camelsfam",[]
75,"camel #6819 just sold for 0.008ξ!

🤖 visit  for a ✨low-cost✨ sales bot for your collection.
#camelsnft #camelsfam","camel #6819 just sold for 0.008ξ!

 visit  for a ✨low-cost✨ sales bot for your collection.
#camelsnft #camelsfam",[]
76,"camel #4953 just sold for 0.008ξ!

🤖 visit  for a ✨low-cost✨ sales bot for your collection.
#camelsnft #camelsfam","camel #4953 just sold for 0.008ξ!

 visit  for a ✨low-cost✨ sales bot for your collection.
#camelsnft #camelsfam",[]
77,"camel #5725 just sold for 0.008ξ!

🤖 visit  for a ✨low-cost✨ sales bot for your collection.
#camelsnft #camelsfam","camel #5725 just sold for 0.008ξ!

 visit  for a ✨low-cost✨ sales bot for your collection.
#camelsnft #camelsfam",[]
78,you guys can’t bully me that way😭😭,you guys can’t bully me that way,"['😭', '😭']"
79,me realizing light mode was the initial default. forgot there was light mode.😭,me realizing light mode was the initial default. forgot there was light mode.,['😭']
80,"camel #5659 just sold for 0.008ξ!

🤖 visit  for a ✨low-cost✨ sales bot for your collection.
#camelsnft #camelsfam","camel #5659 just sold for 0.008ξ!

 visit  for a ✨low-cost✨ sales bot for your collection.
#camelsnft #camelsfam",[]
81,i hope tjis guy doesn’t have access to ur twitter 🤨,i hope tjis guy doesn’t have access to ur twitter ,[]
82,"omggg 😭

that’s way too often. i’ve had one at the fair before honestly it’s not even that good it’s just like oh yea i’ve tried it 🫠","omggg 

that’s way too often. i’ve had one at the fair before honestly it’s not even that good it’s just like oh yea i’ve tried it ","['😭', '\U0001fae0']"
83,my granny just stamped me! she seen my seasoned salmon and said “i’m proud of you” 🏆,my granny just stamped me! she seen my seasoned salmon and said “i’m proud of you” ,[]
84,niggas just plan nasty  forever will be 🤮,niggas just plan nasty &amp; forever will be ,[]
85,"our advocate, where’s our office located like this ? 😂😂","our advocate, where’s our office located like this ? ","['😂', '😂']"
86,"so rude. it’s all about the extracurriculars for this con. i don’t have any ops (except one of your 20 😆) or mg. so imma eat breakfast, listen to a podcast, learn how to take pretty pictures and learn how to stay young forever with makeup ☺️ can’t wait!","so rude. it’s all about the extracurriculars for this con. i don’t have any ops (except one of your 20 ) or m&amp;g. so imma eat breakfast, listen to a podcast, learn how to take pretty pictures and learn how to stay young forever with makeup ☺️ can’t wait!",[]
87,i mean my girls straight 😌🤷🏽‍♀️,i mean my girls straight ‍♀️,[]
88,we are ready 🍾,we are ready ,[]
89,thank you for my baby easter shoes …… ❤️🧡💛💚💙❣️🩸,thank you for my baby easter shoes …… ❤️❣️,[]
90,gen x remains the worst generation for several reasons 😂😂😂,gen x remains the worst generation for several reasons ,"['😂', '😂', '😂']"
91,wish i could go chill by the water 🥺,wish i could go chill by the water ,[]
92,blasty boi says happy easter 🐇,blasty boi says happy easter ,['🐇']
93,"my heart is breaking so much tonight and the emotion  is pouring out of me, i just can’t imagine a life without you, nana 💔","my heart is breaking so much tonight and the emotion  is pouring out of me, i just can’t imagine a life without you, nana ",[]
94,😂😂😂😩 i kuku know na. wicked family member 😩, i kuku know na. wicked family member ,"['😂', '😂', '😂']"
95,yay i’m so happy this series is back. loved the first two videos you’ve made. your oscar-themed video essays are as good as ’s…  👏🏻🙌🏼,yay i’m so happy this series is back. loved the first two videos you’ve made. your oscar-themed video essays are as good as ’s…  ,[]
96,missing mexico a little more rn 🥹❤️,missing mexico a little more rn ❤️,['\U0001f979']
97,"good night everyone 💜 😴
please rt and like if you haven't 💜💜","good night everyone  
please rt and like if you haven't ",[]
98,y’all please go run this up. it’s a vibe 🔥🔥,y’all please go run this up. it’s a vibe ,"['🔥', '🔥']"
99,thank god for the day ❤️💙,thank god for the day ❤️,[]
100,"personally, when i want something i believe the world should stop  it should be delivered immediately. 💀","personally, when i want something i believe the world should stop &amp; it should be delivered immediately. ",['💀']
101,lesson learned fr 😭 !,lesson learned fr  !,['😭']
102,aaaough thank you so much 🥹💖💖 that means so much to hear! and i think it’s definitely been helpful💕,aaaough thank you so much  that means so much to hear! and i think it’s definitely been helpful,['\U0001f979']
103,srsly it’s like having the most important part of home with u 🥺,srsly it’s like having the most important part of home with u ,[]
104,on easter ?!👀😂👀,on easter ?!,"['👀', '😂', '👀']"
105,even joyous celebration were doing it on stage 🤷🏾‍♀️,even joyous celebration were doing it on stage ‍♀️,[]
106,i cant 😭 this is so fucking funny to me...,i cant  this is so fucking funny to me...,['😭']
107,oh you are right 😂,oh you are right ,['😂']
108,because i sell fragrances like this 😌,because i sell fragrances like this ,[]
109,"i just made this mixed idk what to call it other then bomb asf😭i put mild rice , red , orange , yellow peppers , black beans mixed wit corn. (finna stop eating corn it was added in the bag) wit homemade guac  sour cream. omgggg.","i just made this mixed idk what to call it other then bomb asfi put mild rice , red , orange , yellow peppers , black beans mixed wit corn. (finna stop eating corn it was added in the bag) wit homemade guac &amp; sour cream. omgggg.",['😭']
110,oh we know babes 😭😭😭,oh we know babes ,"['😭', '😭', '😭']"
111,"#keonhee 200505

i heard that sunglasses are popular these days?
about 15 years ahead
i'm a fashion-leader👕👖🕶✨

(today's tmi)
baby keonhee loved miffy!🐰❤️","#keonhee 200505

i heard that sunglasses are popular these days?
about 15 years ahead
i'm a fashion-leader✨

(today's tmi)
baby keonhee loved miffy!❤️",['🐰']
112,lil sunday fit check😘🖤,lil sunday fit check,[]
113,😂😂😂😂!  i’d never heard of that expression😂!,!  i’d never heard of that expression!,"['😂', '😂', '😂', '😂', '😂']"
114,happy easter to christian comrades🐣he is risen. 🙌🏾 death to u.s. empire. 🙏🏾✨,happy easter to christian comradeshe is risen.  death to u.s. empire. ✨,"['🐣', '🙏']"
115,we have the same case with this 😀,we have the same case with this ,[]
116,i need october 2025 to come faster so i can be a rn already 😭😭 i wannnaa be a travel nurse sooo baddd,i need october 2025 to come faster so i can be a rn already  i wannnaa be a travel nurse sooo baddd,"['😭', '😭']"
117,so exciting!! ahh 💜💜,so exciting!! ahh ,[]
118,so they have finished filming... i was too late!! but the filmaker vans are still in place so i took a shitty picture 🤭,so they have finished filming... i was too late!! but the filmaker vans are still in place so i took a shitty picture ,[]
119,"the older i’m becoming , the more private i want to be .. ppl do not want what best for you fr 😌","the older i’m becoming , the more private i want to be .. ppl do not want what best for you fr ",[]
120,i’d usually be with my gma on easter. 😪 i’m sad,i’d usually be with my gma on easter.  i’m sad,[]
121,"two easter media moments always stuck in my head: the nightmare before christmas scene where they kidnap the easter bunny, and this song. i  distorted the audio and added fun font overlays 😜✨. what easter media has been stuck in your head today?
.
.
#nftart #nftartist…","two easter media moments always stuck in my head: the nightmare before christmas scene where they kidnap the easter bunny, and this song. i  distorted the audio and added fun font overlays ✨. what easter media has been stuck in your head today?
.
.
#nftart #nftartist…",[]
122,kevin clearly you was trying to bless the wrong person 🙄 next time come to my job !,kevin clearly you was trying to bless the wrong person  next time come to my job !,[]
123,all of them look absolutely dashing💜✨,all of them look absolutely dashing✨,[]
124,"hey pinterest, stop refreshing every moment i see the best image known to man kind. 
sincerely,
eat my 🍑","hey pinterest, stop refreshing every moment i see the best image known to man kind. 
sincerely,
eat my ",[]
125,"🚀 hey fam, i just have won 0 $zkg from !

✨ let's join now at 

join zkgame community for gifts:
- join tg: 
- join discord: 
#zkgame #zksync"," hey fam, i just have won 0 $zkg from !

✨ let's join now at 

join zkgame community for gifts:
- join tg: 
- join discord: 
#zkgame #zksync",[]
126,because they get website 😂😂,because they get website ,"['😂', '😂']"
127,since when was easter this major of a holiday ?? why publix closed 💀,since when was easter this major of a holiday ?? why publix closed ,['💀']
128,amazing new commission drawing shayshay! and i'm sure kenny will love this a lot! 😄👍✨✨,amazing new commission drawing shayshay! and i'm sure kenny will love this a lot! ✨✨,['👍']
129,god i’ve seen what you’ve done for others🤗,god i’ve seen what you’ve done for others,[]
130,gonna give it a good 24 hours to decide but i’m probably going to delete all my socials and disappear 🥳✨✨,gonna give it a good 24 hours to decide but i’m probably going to delete all my socials and disappear ✨✨,['🥳']
131,your outfit was so fire. 🔥🔥🔥 glad you got home safe! 💖✨,your outfit was so fire.  glad you got home safe! ✨,"['🔥', '🔥', '🔥']"
132,"yessssss! see you there!! 
💙🤍💙🤍
#htafc #utt","yessssss! see you there!! 

#htafc #utt","['🤍', '🤍']"
133,i made it to church today hallelujah ✨🙏🏽 happy easter sunday before i go to work💕,i made it to church today hallelujah ✨ happy easter sunday before i go to work,['🙏']
134,thank you and you 💖,thank you and you ,[]
135,crumbs but at what cost 😭💔,crumbs but at what cost ,['😭']
136,people just do not get that it’s basically like a haunted house in that they can touch you/get in your space but you can not touch them 🙃,people just do not get that it’s basically like a haunted house in that they can touch you/get in your space but you can not touch them ,[]
137,you post enough for it to be known that it’ll happen with ease 😂😂,you post enough for it to be known that it’ll happen with ease ,"['😂', '😂']"
138,paw hugs dear furiends!  why thank mew..i love your hatties too! i am just having some treatos as we meow!😻😻,paw hugs dear furiends!  why thank mew..i love your hatties too! i am just having some treatos as we meow!,[]
139,"to me it’s tacky when females post abt being on their period, cramping or anything pertaining to their menstrual🤮keep that info between you, ya man and god","to me it’s tacky when females post abt being on their period, cramping or anything pertaining to their menstrualkeep that info between you, ya man and god",[]
140,sorry this is too good 😭😭,sorry this is too good ,"['😭', '😭']"
141,"yeah, from tre tweets.. me and a male leo would never work. we would be ike and tina around this bitch and i’m a damn leo 😭😭😭","yeah, from tre tweets.. me and a male leo would never work. we would be ike and tina around this bitch and i’m a damn leo ","['😭', '😭', '😭']"
142,i'm still so shocked toh ended. i'm not even the biggest fan out there why did it hit so hard😭,i'm still so shocked toh ended. i'm not even the biggest fan out there why did it hit so hard,['😭']
143,"great knowledge is great, however the underlying essence of our nature brings  2 💡 all  knowledge via yahweh 😃😎🌌🤟🏽🙏🏽🚀✨✍🏽! #begreat","great knowledge is great, however the underlying essence of our nature brings  2  all  knowledge via yahweh ✨✍! #begreat","['😎', '🙏']"
144,brb i’m crying a river rn this is so beautiful and even more if you listen to the songs while you read the narration grrrrr😭🦋✨🦋✨😭,brb i’m crying a river rn this is so beautiful and even more if you listen to the songs while you read the narration grrrrr✨✨,"['😭', '😭']"
145,"unfortunately, elon doesn’t care about anything but how much money he’s making. as soon as he took over there was sooo sooo much drama and hate. i considered leaving but i love everyone so much i decided against it. it is very sad 😢 people get scammed every day.","unfortunately, elon doesn’t care about anything but how much money he’s making. as soon as he took over there was sooo sooo much drama and hate. i considered leaving but i love everyone so much i decided against it. it is very sad  people get scammed every day.",[]
146,currently rewatching the best episode of salt lake city 😌,currently rewatching the best episode of salt lake city ,[]
147,and look amazing while doing it! 💛,and look amazing while doing it! ,[]
148,idk how i feel about this entanglement 😭😭😭,idk how i feel about this entanglement ,"['😭', '😭', '😭']"
149,"#ausgp 🇦🇺 (sun): 決勝前/pre-race。パレード/drivers' paradeでの角田裕毅  選手👋✨

📸: 1️⃣chris putnam/future publishing, 2️⃣george hitchens/sopa images/lightrocket, 3️⃣mark sutton/motorsport images (2/4/2023, downloaded by )","#ausgp  (sun): 決勝前/pre-race。パレード/drivers' paradeでの角田裕毅  選手✨

: 1️⃣chris putnam/future publishing, 2️⃣george hitchens/sopa images/lightrocket, 3️⃣mark sutton/motorsport images (2/4/2023, downloaded by )",[]
150,it was finally time for the unstoppable force meeting the immovable object. your boy met the enchantress herself! ✨🔥 #weebcon2023 #scarleyonaguni,it was finally time for the unstoppable force meeting the immovable object. your boy met the enchantress herself! ✨ #weebcon2023 #scarleyonaguni,['🔥']
151,me searching on the internet how to be a pearl necklace in my next life 😭😭😭😭😭 #winynny,me searching on the internet how to be a pearl necklace in my next life  #winynny,"['😭', '😭', '😭', '😭', '😭']"
152,it's got to be up there surely 💯👀!!,it's got to be up there surely !!,['👀']
153,aww this is cute! 🥺 look at my elle 💖,aww this is cute!  look at my elle ,[]
154,my baby and nephews look so nice today 😍,my baby and nephews look so nice today ,['😍']
155,i stopped watching rwby cause it got too serious 💀 it felt like an action comedy but then it started changing and little me was not ready for the commitment,i stopped watching rwby cause it got too serious  it felt like an action comedy but then it started changing and little me was not ready for the commitment,['💀']
156,her singing 🎧 🎵 and this song💛🫶,her singing   and this song🫶,[]
157,happy easter 🐰✨🌼,happy easter ✨,['🐰']
158,love lana but one of that top 10 is cause of taylor’s charity 🤭,love lana but one of that top 10 is cause of taylor’s charity ,[]
159,when you only want one mf.. the rest of em become annoying fr 😪,when you only want one mf.. the rest of em become annoying fr ,[]
160,they do ship internationally! it just takes awhile 😭,they do ship internationally! it just takes awhile ,['😭']
161,as it’s her birthday i have allowed her one (1) naughty piece of plain popcorn. sssshhhh no one tell on me. she did a big binky after so i think it was enjoyed. 🐇💕🎂,as it’s her birthday i have allowed her one (1) naughty piece of plain popcorn. sssshhhh no one tell on me. she did a big binky after so i think it was enjoyed. ,['🐇']
162,champagne gold and onion purple🤔,champagne gold and onion purple,['🤔']
163,i completely understand 🥺🥺🥺🥺❤️❤️❤️,i completely understand ❤️❤️❤️,[]
164,"same! 🥹 on the website you can still access a lot of stuff, so nostalgic 😭 (image feat. new neopets inspired laptop sticker 🥲☁️)","same!  on the website you can still access a lot of stuff, so nostalgic  (image feat. new neopets inspired laptop sticker ☁️)","['\U0001f979', '😭', '🥲']"
165,splash brothers and poole party🔥✨,splash brothers and poole party✨,['🔥']
166,the moo!! 😭💜🐮 you always draw the big boyo so so pretty ;u; 33 he's so cue here smothering someone's face w his donut 333,the moo!!  you always draw the big boyo so so pretty ;u; &lt;33 he's so cue here smothering someone's face w his donut &lt;333,['😭']
167,never mind i lied a lucio dunking on a widow tickles my pickle the most 🥒 ✨,never mind i lied a lucio dunking on a widow tickles my pickle the most  ✨,[]
168,like im pretty sure the only difference between now and when i was 14 is my cheeks being a little smaller 😭😭,like im pretty sure the only difference between now and when i was 14 is my cheeks being a little smaller ,"['😭', '😭']"
169,"🆕topnews site✨
🌈shibuya world news ❣❣

🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩
#driver stops to check ‘trash’ thrown out window in georgia. it was anything but garbage


#yahoo","topnews site✨
shibuya world news ❣❣


#driver stops to check ‘trash’ thrown out window in georgia. it was anything but garbage


#yahoo",[]
170,"""suppressed feelings"" by  
the art speaks even without saying a word. you get the point without needing a description. oe live now and ending sometime soon💎👇","""suppressed feelings"" by  
the art speaks even without saying a word. you get the point without needing a description. oe live now and ending sometime soon",[]
171,now this triggered me because at 24 i had fling a fine ass hobosexual with locs and the d was so good i knew i had to cut him off and never see him again 🕴🏾,now this triggered me because at 24 i had fling a fine ass hobosexual with locs and the d was so good i knew i had to cut him off and never see him again ,[]
172,ohhh that’s why lmfao but it looks very pretty tho 🤭✨✨✨,ohhh that’s why lmfao but it looks very pretty tho ✨✨✨,[]
173,"someone please purchase a good iphone for this poor boy 😭😭😭
his iphone is broken 😭😭😭","someone please purchase a good iphone for this poor boy 
his iphone is broken ","['😭', '😭', '😭', '😭', '😭', '😭']"
174,yess so proud of you💗✨,yess so proud of you✨,[]
175,"mfs be playing w. fire, not knowing my lawyer rl the goat 😂😂😂","mfs be playing w. fire, not knowing my lawyer rl the goat ","['😂', '😂', '😂']"
176,"my love my baby boy vil.. wip for now 👑✨
 #ヴィル・シェーンハイト誕生祭2023","my love my baby boy vil.. wip for now ✨
 #ヴィル・シェーンハイト誕生祭2023",[]
177,chillin with my babies 💗we waiting on hurley to free kebo,chillin with my babies we waiting on hurley to free kebo,[]
178,that subtle bs is amazing 😂😂,that subtle bs is amazing ,"['😂', '😂']"
179,oh aye! that’s the best part 🥰,oh aye! that’s the best part ,['🥰']
